bin,binSize,median,timestamp,article,level,change
115,7,1880,20170913,Abby_and_Brittany_Hensel,5,false
116,7,1355,20170920,Abby_and_Brittany_Hensel,5,false
117,7,1531,20170927,Abby_and_Brittany_Hensel,5,false
118,7,2097,20171004,Abby_and_Brittany_Hensel,5,false
119,7,5435,20171011,Abby_and_Brittany_Hensel,5,false
120,7,3404,20171018,Abby_and_Brittany_Hensel,5,false
121,7,2838,20171025,Abby_and_Brittany_Hensel,5,false
122,7,3185,20171101,Abby_and_Brittany_Hensel,5,false
123,7,2811,20171107,Abby_and_Brittany_Hensel,5,false
124,7,1843,20171114,Abby_and_Brittany_Hensel,5,false
125,7,1770,20171121,Abby_and_Brittany_Hensel,5,false
126,7,1790,20171128,Abby_and_Brittany_Hensel,5,false
127,7,1897,20171205,Abby_and_Brittany_Hensel,5,false
128,7,1709,20171212,Abby_and_Brittany_Hensel,5,false
129,7,1944,20171219,Abby_and_Brittany_Hensel,5,false
130,7,2248,20171226,Abby_and_Brittany_Hensel,5,false
131,7,4856,20180102,Abby_and_Brittany_Hensel,5,false
132,7,5511,20180109,Abby_and_Brittany_Hensel,5,false
133,7,3122,20180116,Abby_and_Brittany_Hensel,5,false
134,7,2021,20180123,Abby_and_Brittany_Hensel,5,false
135,7,1573,20180130,Abby_and_Brittany_Hensel,5,false
136,7,2088,20180206,Abby_and_Brittany_Hensel,5,false
137,7,3916,20180213,Abby_and_Brittany_Hensel,5,false
138,7,3306,20180220,Abby_and_Brittany_Hensel,5,false
139,7,2565,20180227,Abby_and_Brittany_Hensel,5,false
140,7,3119,20180306,Abby_and_Brittany_Hensel,5,false
141,7,3034,20180314,Abby_and_Brittany_Hensel,5,false
142,7,2637,20180321,Abby_and_Brittany_Hensel,5,false
143,7,2377,20180328,Abby_and_Brittany_Hensel,5,false
144,7,2224,20180404,Abby_and_Brittany_Hensel,5,false
145,7,1803,20180411,Abby_and_Brittany_Hensel,5,false
146,7,2923,20180418,Abby_and_Brittany_Hensel,5,false
147,7,2228,20180425,Abby_and_Brittany_Hensel,5,false
148,7,3392,20180502,Abby_and_Brittany_Hensel,5,false
149,7,2765,20180509,Abby_and_Brittany_Hensel,5,false
150,7,4196,20180516,Abby_and_Brittany_Hensel,5,false
151,7,2922,20180523,Abby_and_Brittany_Hensel,5,false
152,7,6576,20180530,Abby_and_Brittany_Hensel,5,false
153,7,4620,20180606,Abby_and_Brittany_Hensel,5,false
154,7,3729,20180613,Abby_and_Brittany_Hensel,5,false
155,7,3042,20180620,Abby_and_Brittany_Hensel,5,false
156,7,2223,20180627,Abby_and_Brittany_Hensel,5,false
157,7,2222,20180704,Abby_and_Brittany_Hensel,5,false
158,7,2511,20180711,Abby_and_Brittany_Hensel,5,false
159,7,1589,20180718,Abby_and_Brittany_Hensel,5,false
160,7,1321,20180725,Abby_and_Brittany_Hensel,5,false
161,7,1280,20180801,Abby_and_Brittany_Hensel,5,false
162,7,1332,20180808,Abby_and_Brittany_Hensel,5,false
163,7,1395,20180815,Abby_and_Brittany_Hensel,5,false
164,7,1610,20180822,Abby_and_Brittany_Hensel,5,false
165,7,1890,20180829,Abby_and_Brittany_Hensel,5,false
166,7,1708,20180905,Abby_and_Brittany_Hensel,5,false
167,7,1133,20180912,Abby_and_Brittany_Hensel,5,false
0,7,26,20150701,Adam_Rippon,0,false
1,7,31,20150708,Adam_Rippon,0,false
2,7,29,20150715,Adam_Rippon,0,false
3,7,32,20150722,Adam_Rippon,0,false
4,7,32,20150729,Adam_Rippon,0,false
5,7,25,20150805,Adam_Rippon,0,false
6,7,32,20150812,Adam_Rippon,0,false
7,7,50,20150819,Adam_Rippon,0,false
8,7,36,20150826,Adam_Rippon,0,false
9,7,29,20150902,Adam_Rippon,0,false
10,7,33,20150909,Adam_Rippon,0,false
11,7,34,20150916,Adam_Rippon,0,false
12,7,28,20150923,Adam_Rippon,0,false
13,7,290,20150930,Adam_Rippon,0,false
14,7,149,20151007,Adam_Rippon,0,false
15,7,53,20151014,Adam_Rippon,0,false
16,7,72,20151021,Adam_Rippon,0,false
17,7,279,20151028,Adam_Rippon,0,false
18,7,100,20151103,Adam_Rippon,0,false
19,7,70,20151110,Adam_Rippon,0,false
20,7,134,20151117,Adam_Rippon,0,false
21,7,91,20151124,Adam_Rippon,0,false
22,7,71,20151201,Adam_Rippon,0,false
23,7,61,20151208,Adam_Rippon,0,false
24,7,56,20151215,Adam_Rippon,0,false
25,7,76,20151222,Adam_Rippon,0,false
26,7,54,20151229,Adam_Rippon,0,false
27,7,45,20160105,Adam_Rippon,0,false
28,7,64,20160112,Adam_Rippon,0,false
29,7,81,20160119,Adam_Rippon,0,false
30,7,512,20160126,Adam_Rippon,0,false
31,7,160,20160202,Adam_Rippon,0,false
32,7,102,20160209,Adam_Rippon,0,false
33,7,82,20160216,Adam_Rippon,0,false
34,7,63,20160223,Adam_Rippon,0,false
35,7,62,20160301,Adam_Rippon,0,false
36,7,50,20160308,Adam_Rippon,0,false
37,7,52,20160316,Adam_Rippon,0,false
38,7,92,20160323,Adam_Rippon,0,false
39,7,623,20160330,Adam_Rippon,0,false
40,7,168,20160406,Adam_Rippon,0,false
41,7,109,20160413,Adam_Rippon,0,false
42,7,97,20160420,Adam_Rippon,0,false
43,7,77,20160427,Adam_Rippon,0,false
44,7,57,20160504,Adam_Rippon,0,false
45,7,46,20160511,Adam_Rippon,0,false
46,7,41,20160518,Adam_Rippon,0,false
47,7,38,20160525,Adam_Rippon,0,false
48,7,34,20160601,Adam_Rippon,0,false
49,7,34,20160608,Adam_Rippon,0,false
50,7,30,20160615,Adam_Rippon,0,false
51,7,34,20160622,Adam_Rippon,0,false
52,7,44,20160629,Adam_Rippon,0,false
53,7,38,20160706,Adam_Rippon,0,false
54,7,53,20160713,Adam_Rippon,0,false
55,7,41,20160720,Adam_Rippon,0,false
56,7,40,20160727,Adam_Rippon,0,false
57,7,46,20160803,Adam_Rippon,0,false
58,7,58,20160810,Adam_Rippon,0,false
59,7,53,20160817,Adam_Rippon,0,false
60,7,42,20160824,Adam_Rippon,0,false
61,7,35,20160831,Adam_Rippon,0,false
62,7,28,20160907,Adam_Rippon,0,false
63,7,59,20160914,Adam_Rippon,0,false
64,7,39,20160921,Adam_Rippon,0,false
65,7,55,20160928,Adam_Rippon,0,false
66,7,49,20161005,Adam_Rippon,0,false
67,7,56,20161012,Adam_Rippon,0,false
68,7,387,20161019,Adam_Rippon,0,false
69,7,153,20161026,Adam_Rippon,0,false
70,7,101,20161102,Adam_Rippon,0,false
71,7,318,20161108,Adam_Rippon,0,false
72,7,169,20161115,Adam_Rippon,0,false
73,7,130,20161122,Adam_Rippon,0,false
74,7,157,20161129,Adam_Rippon,0,false
75,7,602,20161206,Adam_Rippon,0,false
76,7,214,20161213,Adam_Rippon,0,false
77,7,126,20161220,Adam_Rippon,0,false
78,7,163,20161227,Adam_Rippon,0,false
79,7,125,20170103,Adam_Rippon,0,false
80,7,128,20170110,Adam_Rippon,0,false
81,7,195,20170117,Adam_Rippon,0,false
82,7,199,20170124,Adam_Rippon,0,false
83,7,107,20170131,Adam_Rippon,0,false
84,7,82,20170207,Adam_Rippon,0,false
85,7,87,20170214,Adam_Rippon,0,false
86,7,87,20170221,Adam_Rippon,0,false
87,7,71,20170228,Adam_Rippon,0,false
88,7,60,20170307,Adam_Rippon,0,false
89,7,68,20170315,Adam_Rippon,0,false
90,7,67,20170322,Adam_Rippon,0,false
91,7,143,20170329,Adam_Rippon,0,false
92,7,96,20170405,Adam_Rippon,0,false
93,7,74,20170412,Adam_Rippon,0,false
94,7,74,20170419,Adam_Rippon,0,false
95,7,80,20170426,Adam_Rippon,0,false
96,7,69,20170503,Adam_Rippon,0,false
97,7,56,20170510,Adam_Rippon,0,false
98,7,49,20170517,Adam_Rippon,0,false
99,7,50,20170524,Adam_Rippon,0,false
100,7,47,20170531,Adam_Rippon,0,false
101,7,49,20170607,Adam_Rippon,0,false
102,7,53,20170614,Adam_Rippon,0,false
103,7,44,20170621,Adam_Rippon,0,false
104,7,51,20170628,Adam_Rippon,0,false
105,7,77,20170705,Adam_Rippon,0,false
106,7,63,20170712,Adam_Rippon,0,false
107,7,51,20170719,Adam_Rippon,0,false
108,7,45,20170726,Adam_Rippon,0,false
109,7,47,20170802,Adam_Rippon,0,false
110,7,58,20170809,Adam_Rippon,0,false
111,7,51,20170816,Adam_Rippon,0,false
112,7,48,20170823,Adam_Rippon,0,false
113,7,46,20170830,Adam_Rippon,0,false
114,7,40,20170906,Adam_Rippon,0,false
115,7,63,20170913,Adam_Rippon,1,true
116,7,66,20170920,Adam_Rippon,1,false
117,7,61,20170927,Adam_Rippon,1,false
118,7,152,20171004,Adam_Rippon,1,false
119,7,79,20171011,Adam_Rippon,1,false
120,7,98,20171018,Adam_Rippon,1,false
121,7,84,20171025,Adam_Rippon,1,false
122,7,162,20171101,Adam_Rippon,2,true
123,7,577,20171107,Adam_Rippon,2,false
124,7,230,20171114,Adam_Rippon,2,false
125,7,165,20171121,Adam_Rippon,2,false
126,7,508,20171128,Adam_Rippon,2,false
127,7,596,20171205,Adam_Rippon,2,false
128,7,356,20171212,Adam_Rippon,2,false
129,7,174,20171219,Adam_Rippon,2,false
130,7,183,20171226,Adam_Rippon,2,false
131,7,4618,20180102,Adam_Rippon,3,true
132,7,2927,20180109,Adam_Rippon,3,false
133,7,1559,20180116,Adam_Rippon,3,false
134,7,955,20180123,Adam_Rippon,3,false
135,7,863,20180130,Adam_Rippon,3,false
136,7,11051,20180206,Adam_Rippon,3,false
137,7,43177,20180213,Adam_Rippon,3,false
138,7,10013,20180220,Adam_Rippon,3,false
139,7,7183,20180227,Adam_Rippon,3,false
140,7,7091,20180306,Adam_Rippon,3,false
141,7,3294,20180314,Adam_Rippon,3,false
142,7,1737,20180321,Adam_Rippon,3,false
143,7,1033,20180328,Adam_Rippon,3,false
144,7,1168,20180404,Adam_Rippon,3,false
145,7,1429,20180411,Adam_Rippon,3,false
146,7,1141,20180418,Adam_Rippon,3,false
147,7,1384,20180425,Adam_Rippon,3,false
148,7,1661,20180502,Adam_Rippon,3,false
149,7,1364,20180509,Adam_Rippon,3,false
150,7,1323,20180516,Adam_Rippon,3,false
151,7,1281,20180523,Adam_Rippon,3,false
152,7,970,20180530,Adam_Rippon,3,false
153,7,902,20180606,Adam_Rippon,3,false
154,7,806,20180613,Adam_Rippon,3,false
155,7,700,20180620,Adam_Rippon,3,false
156,7,700,20180627,Adam_Rippon,3,false
157,7,593,20180704,Adam_Rippon,3,false
158,7,534,20180711,Adam_Rippon,3,false
159,7,889,20180718,Adam_Rippon,3,false
160,7,514,20180725,Adam_Rippon,3,false
161,7,703,20180801,Adam_Rippon,3,false
162,7,697,20180808,Adam_Rippon,3,false
163,7,532,20180815,Adam_Rippon,3,false
164,7,451,20180822,Adam_Rippon,3,false
165,7,644,20180829,Adam_Rippon,4,true
166,7,630,20180905,Adam_Rippon,4,false
167,7,721,20180912,Adam_Rippon,4,false
0,7,25,20151108,Ademola_Lookman,0,false
1,7,20,20151115,Ademola_Lookman,0,false
2,7,77,20151122,Ademola_Lookman,0,false
3,7,128,20151129,Ademola_Lookman,0,false
4,7,618,20151206,Ademola_Lookman,0,false
5,7,305,20151213,Ademola_Lookman,0,false
6,7,210,20151220,Ademola_Lookman,0,false
7,7,308,20151227,Ademola_Lookman,0,false
8,7,212,20160103,Ademola_Lookman,0,false
9,7,384,20160110,Ademola_Lookman,0,false
10,7,128,20160117,Ademola_Lookman,0,false
11,7,129,20160124,Ademola_Lookman,0,false
12,7,103,20160131,Ademola_Lookman,0,false
13,7,86,20160207,Ademola_Lookman,0,false
14,7,69,20160214,Ademola_Lookman,0,false
15,7,139,20160221,Ademola_Lookman,0,false
16,7,68,20160228,Ademola_Lookman,0,false
17,7,65,20160306,Ademola_Lookman,0,false
18,7,70,20160313,Ademola_Lookman,0,false
19,7,47,20160320,Ademola_Lookman,0,false
20,7,61,20160327,Ademola_Lookman,0,false
21,7,83,20160403,Ademola_Lookman,0,false
22,7,64,20160410,Ademola_Lookman,0,false
23,7,208,20160417,Ademola_Lookman,0,false
24,7,69,20160424,Ademola_Lookman,0,false
25,7,166,20160501,Ademola_Lookman,0,false
26,7,206,20160508,Ademola_Lookman,0,false
27,7,134,20160515,Ademola_Lookman,0,false
28,7,83,20160522,Ademola_Lookman,0,false
29,7,79,20160529,Ademola_Lookman,0,false
30,7,83,20160605,Ademola_Lookman,0,false
31,7,67,20160612,Ademola_Lookman,0,false
32,7,47,20160619,Ademola_Lookman,0,false
33,7,72,20160626,Ademola_Lookman,1,true
34,7,113,20160703,Ademola_Lookman,1,false
35,7,193,20160710,Ademola_Lookman,1,false
36,7,220,20160717,Ademola_Lookman,1,false
37,7,86,20160724,Ademola_Lookman,1,false
38,7,106,20160731,Ademola_Lookman,1,false
39,7,238,20160807,Ademola_Lookman,1,false
40,7,95,20160814,Ademola_Lookman,1,false
41,7,88,20160821,Ademola_Lookman,1,false
42,7,308,20160828,Ademola_Lookman,1,false
43,7,107,20160904,Ademola_Lookman,1,false
44,7,68,20160911,Ademola_Lookman,1,false
45,7,120,20160918,Ademola_Lookman,1,false
46,7,104,20160925,Ademola_Lookman,1,false
47,7,128,20161002,Ademola_Lookman,1,false
48,7,110,20161009,Ademola_Lookman,1,false
49,7,109,20161016,Ademola_Lookman,1,false
50,7,88,20161023,Ademola_Lookman,1,false
51,7,88,20161030,Ademola_Lookman,1,false
52,7,239,20161106,Ademola_Lookman,2,true
53,7,162,20161113,Ademola_Lookman,2,false
54,7,274,20161120,Ademola_Lookman,2,false
55,7,175,20161127,Ademola_Lookman,2,false
56,7,123,20161204,Ademola_Lookman,2,false
57,7,213,20161211,Ademola_Lookman,2,false
58,7,148,20161218,Ademola_Lookman,2,false
59,7,974,20161225,Ademola_Lookman,3,true
60,7,2908,20170101,Ademola_Lookman,3,false
61,7,1537,20170108,Ademola_Lookman,3,false
62,7,4332,20170115,Ademola_Lookman,3,false
63,7,906,20170122,Ademola_Lookman,3,false
64,7,891,20170129,Ademola_Lookman,3,false
65,7,729,20170205,Ademola_Lookman,3,false
66,7,521,20170212,Ademola_Lookman,3,false
67,7,390,20170219,Ademola_Lookman,3,false
68,7,492,20170226,Ademola_Lookman,3,false
69,7,330,20170305,Ademola_Lookman,3,false
70,7,336,20170312,Ademola_Lookman,3,false
71,7,350,20170319,Ademola_Lookman,3,false
72,7,328,20170326,Ademola_Lookman,3,false
73,7,367,20170402,Ademola_Lookman,3,false
74,7,269,20170409,Ademola_Lookman,3,false
75,7,254,20170416,Ademola_Lookman,3,false
76,7,221,20170423,Ademola_Lookman,3,false
77,7,285,20170430,Ademola_Lookman,3,false
78,7,276,20170507,Ademola_Lookman,3,false
79,7,270,20170514,Ademola_Lookman,3,false
80,7,462,20170521,Ademola_Lookman,3,false
81,7,537,20170528,Ademola_Lookman,3,false
82,7,1813,20170604,Ademola_Lookman,3,false
83,7,974,20170611,Ademola_Lookman,3,false
84,7,350,20170618,Ademola_Lookman,3,false
85,7,326,20170625,Ademola_Lookman,3,false
86,7,638,20170702,Ademola_Lookman,3,false
87,7,673,20170709,Ademola_Lookman,3,false
88,7,409,20170716,Ademola_Lookman,3,false
89,7,351,20170723,Ademola_Lookman,3,false
90,7,344,20170730,Ademola_Lookman,3,false
91,7,493,20170806,Ademola_Lookman,3,false
92,7,469,20170813,Ademola_Lookman,3,false
93,7,656,20170820,Ademola_Lookman,3,false
94,7,385,20170827,Ademola_Lookman,3,false
95,7,286,20170903,Ademola_Lookman,3,false
96,7,230,20170910,Ademola_Lookman,3,false
97,7,347,20170917,Ademola_Lookman,3,false
98,7,274,20170924,Ademola_Lookman,3,false
99,7,368,20171001,Ademola_Lookman,3,false
100,7,300,20171008,Ademola_Lookman,3,false
101,7,310,20171015,Ademola_Lookman,3,false
102,7,677,20171022,Ademola_Lookman,3,false
103,7,338,20171029,Ademola_Lookman,3,false
104,7,364,20171105,Ademola_Lookman,3,false
105,7,238,20171112,Ademola_Lookman,3,false
106,7,202,20171119,Ademola_Lookman,3,false
107,7,320,20171126,Ademola_Lookman,3,false
108,7,330,20171203,Ademola_Lookman,3,false
109,7,286,20171210,Ademola_Lookman,3,false
110,7,239,20171217,Ademola_Lookman,3,false
111,7,214,20171224,Ademola_Lookman,3,false
112,7,300,20171231,Ademola_Lookman,3,false
113,7,351,20180107,Ademola_Lookman,3,false
114,7,313,20180114,Ademola_Lookman,3,false
115,7,255,20180121,Ademola_Lookman,3,false
116,7,2282,20180128,Ademola_Lookman,3,false
117,7,1370,20180204,Ademola_Lookman,3,false
118,7,666,20180211,Ademola_Lookman,3,false
119,7,721,20180218,Ademola_Lookman,3,false
120,7,664,20180225,Ademola_Lookman,3,false
121,7,540,20180304,Ademola_Lookman,3,false
122,7,874,20180311,Ademola_Lookman,3,false
123,7,705,20180318,Ademola_Lookman,3,false
124,7,569,20180325,Ademola_Lookman,3,false
125,7,642,20180401,Ademola_Lookman,3,false
126,7,590,20180408,Ademola_Lookman,3,false
127,7,950,20180415,Ademola_Lookman,3,false
128,7,472,20180422,Ademola_Lookman,3,false
129,7,432,20180429,Ademola_Lookman,3,false
130,7,842,20180506,Ademola_Lookman,3,false
131,7,2435,20180513,Ademola_Lookman,3,false
132,7,748,20180520,Ademola_Lookman,3,false
133,7,562,20180527,Ademola_Lookman,3,false
134,7,527,20180603,Ademola_Lookman,3,false
135,7,371,20180610,Ademola_Lookman,3,false
136,7,319,20180617,Ademola_Lookman,3,false
137,7,401,20180624,Ademola_Lookman,3,false
138,7,376,20180701,Ademola_Lookman,3,false
139,7,1032,20180708,Ademola_Lookman,3,false
140,7,1055,20180715,Ademola_Lookman,3,false
141,7,991,20180722,Ademola_Lookman,3,false
142,7,779,20180729,Ademola_Lookman,3,false
143,7,799,20180805,Ademola_Lookman,3,false
144,7,469,20180812,Ademola_Lookman,3,false
145,7,1422,20180819,Ademola_Lookman,3,false
146,7,988,20180826,Ademola_Lookman,3,false
147,7,453,20180902,Ademola_Lookman,3,false
148,7,681,20180909,Ademola_Lookman,4,true
0,7,63,20150701,Ajay_Piramal,0,false
1,7,64,20150708,Ajay_Piramal,0,false
2,7,64,20150715,Ajay_Piramal,0,false
3,7,69,20150722,Ajay_Piramal,0,false
4,7,68,20150729,Ajay_Piramal,0,false
5,7,56,20150805,Ajay_Piramal,0,false
6,7,65,20150812,Ajay_Piramal,0,false
7,7,80,20150819,Ajay_Piramal,0,false
8,7,68,20150826,Ajay_Piramal,0,false
9,7,73,20150902,Ajay_Piramal,0,false
10,7,107,20150909,Ajay_Piramal,0,false
11,7,79,20150916,Ajay_Piramal,0,false
12,7,73,20150923,Ajay_Piramal,0,false
13,7,75,20150930,Ajay_Piramal,0,false
14,7,76,20151007,Ajay_Piramal,0,false
15,7,59,20151014,Ajay_Piramal,0,false
16,7,48,20151021,Ajay_Piramal,0,false
17,7,70,20151028,Ajay_Piramal,0,false
18,7,63,20151103,Ajay_Piramal,0,false
19,7,48,20151110,Ajay_Piramal,0,false
20,7,61,20151117,Ajay_Piramal,1,true
21,7,65,20151124,Ajay_Piramal,1,false
22,7,68,20151201,Ajay_Piramal,1,false
23,7,72,20151208,Ajay_Piramal,1,false
24,7,69,20151215,Ajay_Piramal,1,false
25,7,65,20151222,Ajay_Piramal,1,false
26,7,58,20151229,Ajay_Piramal,1,false
27,7,72,20160105,Ajay_Piramal,1,false
28,7,76,20160112,Ajay_Piramal,1,false
29,7,73,20160119,Ajay_Piramal,1,false
30,7,59,20160126,Ajay_Piramal,1,false
31,7,73,20160202,Ajay_Piramal,1,false
32,7,90,20160209,Ajay_Piramal,1,false
33,7,68,20160216,Ajay_Piramal,1,false
34,7,75,20160223,Ajay_Piramal,1,false
35,7,101,20160301,Ajay_Piramal,1,false
36,7,88,20160308,Ajay_Piramal,1,false
37,7,66,20160316,Ajay_Piramal,1,false
38,7,58,20160323,Ajay_Piramal,1,false
39,7,65,20160330,Ajay_Piramal,1,false
40,7,78,20160406,Ajay_Piramal,1,false
41,7,86,20160413,Ajay_Piramal,1,false
42,7,111,20160420,Ajay_Piramal,1,false
43,7,110,20160427,Ajay_Piramal,1,false
44,7,90,20160504,Ajay_Piramal,1,false
45,7,110,20160511,Ajay_Piramal,1,false
46,7,112,20160518,Ajay_Piramal,1,false
47,7,91,20160525,Ajay_Piramal,1,false
48,7,98,20160601,Ajay_Piramal,1,false
49,7,98,20160608,Ajay_Piramal,1,false
50,7,79,20160615,Ajay_Piramal,1,false
51,7,93,20160622,Ajay_Piramal,1,false
52,7,105,20160629,Ajay_Piramal,1,false
53,7,116,20160706,Ajay_Piramal,1,false
54,7,111,20160713,Ajay_Piramal,1,false
55,7,105,20160720,Ajay_Piramal,1,false
56,7,124,20160727,Ajay_Piramal,1,false
57,7,138,20160803,Ajay_Piramal,1,false
58,7,114,20160810,Ajay_Piramal,1,false
59,7,124,20160817,Ajay_Piramal,1,false
60,7,166,20160824,Ajay_Piramal,1,false
61,7,126,20160831,Ajay_Piramal,1,false
62,7,163,20160907,Ajay_Piramal,1,false
63,7,136,20160914,Ajay_Piramal,1,false
64,7,124,20160921,Ajay_Piramal,1,false
65,7,104,20160928,Ajay_Piramal,1,false
66,7,120,20161005,Ajay_Piramal,1,false
67,7,122,20161012,Ajay_Piramal,1,false
68,7,149,20161019,Ajay_Piramal,1,false
69,7,311,20161026,Ajay_Piramal,1,false
70,7,208,20161102,Ajay_Piramal,1,false
71,7,170,20161108,Ajay_Piramal,1,false
72,7,144,20161115,Ajay_Piramal,1,false
73,7,164,20161122,Ajay_Piramal,1,false
74,7,102,20161129,Ajay_Piramal,1,false
75,7,123,20161206,Ajay_Piramal,1,false
76,7,122,20161213,Ajay_Piramal,1,false
77,7,125,20161220,Ajay_Piramal,1,false
78,7,101,20161227,Ajay_Piramal,1,false
79,7,113,20170103,Ajay_Piramal,1,false
80,7,139,20170110,Ajay_Piramal,1,false
81,7,92,20170117,Ajay_Piramal,1,false
82,7,94,20170124,Ajay_Piramal,1,false
83,7,105,20170131,Ajay_Piramal,1,false
84,7,114,20170207,Ajay_Piramal,1,false
85,7,120,20170214,Ajay_Piramal,1,false
86,7,123,20170221,Ajay_Piramal,1,false
87,7,126,20170228,Ajay_Piramal,1,false
88,7,133,20170307,Ajay_Piramal,1,false
89,7,104,20170315,Ajay_Piramal,1,false
90,7,168,20170322,Ajay_Piramal,1,false
91,7,101,20170329,Ajay_Piramal,1,false
92,7,102,20170405,Ajay_Piramal,1,false
93,7,102,20170412,Ajay_Piramal,1,false
94,7,87,20170419,Ajay_Piramal,1,false
95,7,95,20170426,Ajay_Piramal,1,false
96,7,98,20170503,Ajay_Piramal,1,false
97,7,126,20170510,Ajay_Piramal,1,false
98,7,110,20170517,Ajay_Piramal,1,false
99,7,98,20170524,Ajay_Piramal,1,false
100,7,109,20170531,Ajay_Piramal,1,false
101,7,111,20170607,Ajay_Piramal,1,false
102,7,106,20170614,Ajay_Piramal,1,false
103,7,117,20170621,Ajay_Piramal,1,false
104,7,130,20170628,Ajay_Piramal,1,false
105,7,459,20170705,Ajay_Piramal,1,false
106,7,143,20170712,Ajay_Piramal,1,false
107,7,124,20170719,Ajay_Piramal,1,false
108,7,117,20170726,Ajay_Piramal,1,false
109,7,144,20170802,Ajay_Piramal,1,false
110,7,109,20170809,Ajay_Piramal,1,false
111,7,123,20170816,Ajay_Piramal,1,false
112,7,109,20170823,Ajay_Piramal,1,false
113,7,111,20170830,Ajay_Piramal,1,false
114,7,105,20170906,Ajay_Piramal,1,false
115,7,136,20170913,Ajay_Piramal,1,false
116,7,124,20170920,Ajay_Piramal,1,false
117,7,183,20170927,Ajay_Piramal,1,false
118,7,162,20171004,Ajay_Piramal,1,false
119,7,111,20171011,Ajay_Piramal,1,false
120,7,153,20171018,Ajay_Piramal,1,false
121,7,164,20171025,Ajay_Piramal,1,false
122,7,141,20171101,Ajay_Piramal,1,false
123,7,138,20171107,Ajay_Piramal,1,false
124,7,143,20171114,Ajay_Piramal,1,false
125,7,143,20171121,Ajay_Piramal,1,false
126,7,132,20171128,Ajay_Piramal,1,false
127,7,117,20171205,Ajay_Piramal,1,false
128,7,121,20171212,Ajay_Piramal,1,false
129,7,106,20171219,Ajay_Piramal,1,false
130,7,125,20171226,Ajay_Piramal,1,false
131,7,116,20180102,Ajay_Piramal,1,false
132,7,127,20180109,Ajay_Piramal,1,false
133,7,146,20180116,Ajay_Piramal,1,false
134,7,127,20180123,Ajay_Piramal,1,false
135,7,144,20180130,Ajay_Piramal,1,false
136,7,135,20180206,Ajay_Piramal,1,false
137,7,145,20180213,Ajay_Piramal,1,false
138,7,111,20180220,Ajay_Piramal,1,false
139,7,97,20180227,Ajay_Piramal,1,false
140,7,150,20180306,Ajay_Piramal,2,true
141,7,118,20180314,Ajay_Piramal,2,false
142,7,132,20180321,Ajay_Piramal,2,false
143,7,129,20180328,Ajay_Piramal,2,false
144,7,154,20180404,Ajay_Piramal,2,false
145,7,109,20180411,Ajay_Piramal,2,false
146,7,107,20180418,Ajay_Piramal,2,false
147,7,134,20180425,Ajay_Piramal,2,false
148,7,129,20180502,Ajay_Piramal,2,false
149,7,4391,20180509,Ajay_Piramal,3,true
150,7,932,20180516,Ajay_Piramal,3,false
151,7,637,20180523,Ajay_Piramal,3,false
152,7,548,20180530,Ajay_Piramal,3,false
153,7,638,20180606,Ajay_Piramal,3,false
154,7,535,20180613,Ajay_Piramal,3,false
155,7,578,20180620,Ajay_Piramal,3,false
156,7,3822,20180627,Ajay_Piramal,3,false
157,7,1501,20180704,Ajay_Piramal,3,false
158,7,718,20180711,Ajay_Piramal,3,false
159,7,621,20180718,Ajay_Piramal,3,false
160,7,527,20180725,Ajay_Piramal,3,false
161,7,513,20180801,Ajay_Piramal,3,false
162,7,507,20180808,Ajay_Piramal,3,false
163,7,403,20180815,Ajay_Piramal,3,false
164,7,451,20180822,Ajay_Piramal,3,false
165,7,436,20180829,Ajay_Piramal,3,false
166,7,435,20180905,Ajay_Piramal,3,false
167,7,588,20180912,Ajay_Piramal,4,true
0,7,0,20150927,Akhil_Akkineni,0,false
1,7,0,20151004,Akhil_Akkineni,0,false
2,7,0,20151011,Akhil_Akkineni,0,false
3,7,0,20151018,Akhil_Akkineni,0,false
4,7,0,20151025,Akhil_Akkineni,0,false
5,7,0,20151101,Akhil_Akkineni,0,false
